id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,perdida2,restante2,suma
274,Conservado,22/09/2019,Hojarasca ramas,D,31,Juvenil,Juvenil interior,Juvenil 4,116,116CHRJ4,552,00:30,,39.9,40.31,39.95,0.36,40.31,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.893078641,0.893078641,99.10692136,0.01,0.99,1
275,Conservado,22/09/2019,Hojarasca ramas,D,31,Juvenil,Juvenil interior,Juvenil 4,116,116CHRJ4,552,04:30,,39.95,40.31,39.97,0.34,40.31,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-0.843463161,0.843463161,99.15653684,0.01,0.99,1
276,Conservado,22/09/2019,Hojarasca ramas,D,31,Juvenil,Juvenil interior,Juvenil 4,116,116CHRJ4,552,08:30,,39.97,40.31,39.93,0.38,40.31,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-0.942694121,0.942694121,99.05730588,0.01,0.99,1
277,Conservado,22/09/2019,Hojarasca ramas,D,31,Juvenil,Juvenil interior,Juvenil 4,116,116CHRJ4,552,10:30,,39.93,40.31,39.9,0.41,40.31,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.017117341,1.017117341,98.98288266,0.01,0.99,1
278,Conservado,22/09/2019,Hojarasca ramas,D,31,Juvenil,Juvenil interior,Juvenil 4,116,116CHRJ4,552,12:30,,39.9,40.31,39.87,0.44,40.31,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.091540561,1.091540561,98.90845944,0.01,0.99,1
281,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,18:30,,119.59,120.06,119.42,0.64,120.06,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.5330668,0.5330668,99.4669332,0.01,0.99,1
282,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,21:30,,119.42,120.06,119.34,0.72,120.06,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-0.59970015,0.59970015,99.40029985,0.01,0.99,1
283,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,00:30,,119.34,120.06,119.23,0.83,120.06,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.691321006,0.691321006,99.30867899,0.01,0.99,1
284,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,04:30,,119.23,120.06,119.28,0.78,120.06,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-0.649675162,0.649675162,99.35032484,0.01,0.99,1
285,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,08:30,,119.28,120.06,119.25,0.81,120.06,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-0.674662669,0.674662669,99.32533733,0.01,0.99,1
286,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,10:30,,119.25,120.06,119.24,0.82,120.06,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-0.682991837,0.682991837,99.31700816,0.01,0.99,1
287,Conservado,22/09/2019,Hojarasca ramas,D,32,Adulto,Adulto interior,Adulto 4,116,116CHRA4,552,12:30,,119.24,120.06,119.2,0.86,120.06,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-0.716308512,0.716308512,99.28369149,0.01,0.99,1
291,Conservado,22/07/2019,Aire libre (control),E,33,Juvenil,Juvenil interior,Juvenil 1,115,115CALJ1,556,04:30,,36.02,36.08,34.9,1.18,36.08,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-3.270509978,3.270509978,96.72949002,0.03,0.97,1
292,Conservado,22/07/2019,Aire libre (control),E,33,Juvenil,Juvenil interior,Juvenil 1,115,115CALJ1,556,08:30,,34.9,36.08,35.82,0.26,36.08,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.720620843,0.720620843,99.27937916,0.01,0.99,1
293,Conservado,22/07/2019,Aire libre (control),E,33,Juvenil,Juvenil interior,Juvenil 1,115,115CALJ1,556,10:30,,35.82,36.08,35.69,0.39,36.08,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.080931264,1.080931264,98.91906874,0.01,0.99,1
294,Conservado,22/07/2019,Aire libre (control),E,33,Juvenil,Juvenil interior,Juvenil 1,115,115CALJ1,556,12:30,,35.69,36.08,35.35,0.73,36.08,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.023281596,2.023281596,97.9767184,0.02,0.98,1
295,Conservado,22/07/2019,Aire libre (control),E,33,Juvenil,Juvenil interior,Juvenil 1,115,115CALJ1,556,15:30,,35.35,36.08,35.14,0.94,36.08,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.605321508,2.605321508,97.39467849,0.03,0.97,1
300,Conservado,22/07/2019,Aire libre (control),E,34,Adulto,Adulto interior,Adulto 1,115,115CALA1,556,04:30,,122.58,123.07,119.2,3.87,123.07,Baja,04:30 a. m. a 08:30 a. m.,C,C,B,-3.144551881,3.144551881,96.85544812,0.03,0.97,1
301,Conservado,22/07/2019,Aire libre (control),E,34,Adulto,Adulto interior,Adulto 1,115,115CALA1,556,08:30,,119.2,123.07,122.32,0.75,123.07,Alta,08:30 a. m. a 10:30 a. m.,D,D,C,-0.609409279,0.609409279,99.39059072,0.01,0.99,1
303,Conservado,22/07/2019,Aire libre (control),E,34,Adulto,Adulto interior,Adulto 1,115,115CALA1,556,12:30,,122.5,123.07,121.51,1.56,123.07,Baja,12:30 p. m. a 03:30 p. m.,F,F,E,-1.267571301,1.267571301,98.7324287,0.01,0.99,1
304,Conservado,22/07/2019,Aire libre (control),E,34,Adulto,Adulto interior,Adulto 1,115,115CALA1,556,15:30,,121.51,123.07,120.7,2.37,123.07,Baja,03:30 p. m. a 06:30 p. m.,G,G,F,-1.925733322,1.925733322,98.07426668,0.02,0.98,1
308,Conservado,22/07/2019,Aire libre (control),E,35,Juvenil,Juvenil interior,Juvenil 2,114,114CALJ2,556,00:30,,37.1,37.1,36.85,0.25,37.1,Baja,12:30 a. m. a 04:30 a. m.,B,B,A,-0.673854447,0.673854447,99.32614555,0.01,0.99,1
309,Conservado,22/07/2019,Aire libre (control),E,35,Juvenil,Juvenil interior,Juvenil 2,114,114CALJ2,556,04:30,,36.85,37.1,36.48,0.62,37.1,Baja,04:30 a. m. a 08:30 a. m.,C,C,B,-1.67115903,1.67115903,98.32884097,0.02,0.98,1
310,Conservado,22/07/2019,Aire libre (control),E,35,Juvenil,Juvenil interior,Juvenil 2,114,114CALJ2,556,08:30,,36.48,37.1,36.66,0.44,37.1,Alta,08:30 a. m. a 10:30 a. m.,D,D,C,-1.185983827,1.185983827,98.81401617,0.01,0.99,1
311,Conservado,22/07/2019,Aire libre (control),E,35,Juvenil,Juvenil interior,Juvenil 2,114,114CALJ2,556,10:30,,36.66,37.1,36.58,0.52,37.1,Alta,10:30 a. m. a 12:30 p. m.,E,E,D,-1.401617251,1.401617251,98.59838275,0.01,0.99,1
312,Conservado,22/07/2019,Aire libre (control),E,35,Juvenil,Juvenil interior,Juvenil 2,114,114CALJ2,556,12:30,,36.58,37.1,36.2,0.9,37.1,Baja,12:30 p. m. a 03:30 p. m.,F,F,E,-2.425876011,2.425876011,97.57412399,0.02,0.98,1
313,Conservado,22/07/2019,Aire libre (control),E,35,Juvenil,Juvenil interior,Juvenil 2,114,114CALJ2,556,15:30,,36.2,37.1,35.9,1.2,37.1,Baja,03:30 p. m. a 06:30 p. m.,G,G,F,-3.234501348,3.234501348,96.76549865,0.03,0.97,1
318,Conservado,22/07/2019,Aire libre (control),E,36,Adulto,Adulto interior,Adulto 2,114,114CALA2,556,04:30,,115.04,115.55,113.82,1.73,115.55,Baja,04:30 a. m. a 08:30 a. m.,C,C,B,-1.497187365,1.497187365,98.50281264,0.01,0.99,1
319,Conservado,22/07/2019,Aire libre (control),E,36,Adulto,Adulto interior,Adulto 2,114,114CALA2,556,08:30,,113.82,115.55,114.6,0.95,115.55,Alta,08:30 a. m. a 10:30 a. m.,D,D,C,-0.822154911,0.822154911,99.17784509,0.01,0.99,1
320,Conservado,22/07/2019,Aire libre (control),E,36,Adulto,Adulto interior,Adulto 2,114,114CALA2,556,10:30,,114.6,115.55,114.57,0.98,115.55,Alta,10:30 a. m. a 12:30 p. m.,E,E,D,-0.848117698,0.848117698,99.1518823,0.01,0.99,1
321,Conservado,22/07/2019,Aire libre (control),E,36,Adulto,Adulto interior,Adulto 2,114,114CALA2,556,12:30,,114.57,115.55,113.59,1.96,115.55,Baja,12:30 p. m. a 03:30 p. m.,F,F,E,-1.696235396,1.696235396,98.3037646,0.02,0.98,1
322,Conservado,22/07/2019,Aire libre (control),E,36,Adulto,Adulto interior,Adulto 2,114,114CALA2,556,15:30,,113.59,115.55,112.77,2.78,115.55,Baja,03:30 p. m. a 06:30 p. m.,G,G,F,-2.405884898,2.405884898,97.5941151,0.02,0.98,1
325,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,15:30,PI,40.5,40.5,39.93,0.57,40.5,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.407407407,1.407407407,98.59259259,0.01,0.99,1
326,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,18:30,,39.93,40.5,39.82,0.68,40.5,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.679012346,1.679012346,98.32098765,0.02,0.98,1
327,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,21:30,,39.82,40.5,39.73,0.77,40.5,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.901234568,1.901234568,98.09876543,0.02,0.98,1
328,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,00:30,,39.73,40.5,39.65,0.85,40.5,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.098765432,2.098765432,97.90123457,0.02,0.98,1
329,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,04:30,,39.65,40.5,39.46,1.04,40.5,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.567901235,2.567901235,97.43209877,0.03,0.97,1
330,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,08:30,,39.46,40.5,39.37,1.13,40.5,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.790123457,2.790123457,97.20987654,0.03,0.97,1
331,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,10:30,,39.37,40.5,39.19,1.31,40.5,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-3.234567901,3.234567901,96.7654321,0.03,0.97,1
332,Conservado,22/09/2019,Aire libre (control),E,37,Juvenil,Juvenil interior,Juvenil 3,111,111CALJ3,558,12:30,,39.19,40.5,39.01,1.49,40.5,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.679012346,3.679012346,96.32098765,0.04,0.96,1
334,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,15:30,PI,124.49,124.49,123.74,0.75,124.49,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.602458029,0.602458029,99.39754197,0.01,0.99,1
335,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,18:30,,123.74,124.49,123.5,0.99,124.49,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.795244598,0.795244598,99.2047554,0.01,0.99,1
336,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,21:30,,123.5,124.49,123.19,1.3,124.49,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.044260583,1.044260583,98.95573942,0.01,0.99,1
337,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,00:30,,123.19,124.49,122.91,1.58,124.49,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.269178247,1.269178247,98.73082175,0.01,0.99,1
338,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,04:30,,122.91,124.49,122.17,2.32,124.49,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.863603502,1.863603502,98.1363965,0.02,0.98,1
339,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,08:30,,122.17,124.49,121.99,2.5,124.49,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.008193429,2.008193429,97.99180657,0.02,0.98,1
340,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,10:30,,121.99,124.49,121.74,2.75,124.49,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.209012772,2.209012772,97.79098723,0.02,0.98,1
341,Conservado,22/09/2019,Aire libre (control),E,38,Adulto,Adulto interior,Adulto 3,111,111CALA3,558,12:30,,121.74,124.49,121.46,3.03,124.49,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.433930436,2.433930436,97.56606956,0.02,0.98,1
344,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,18:30,,39.77,39.92,39.45,0.47,39.92,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.177354709,1.177354709,98.82264529,0.01,0.99,1
345,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,21:30,,39.45,39.92,39.4,0.52,39.92,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.30260521,1.30260521,98.69739479,0.01,0.99,1
346,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,00:30,,39.4,39.92,39.4,0.52,39.92,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.30260521,1.30260521,98.69739479,0.01,0.99,1
347,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,04:30,,39.4,39.92,39.35,0.57,39.92,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.427855711,1.427855711,98.57214429,0.01,0.99,1
348,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,08:30,,39.35,39.92,39.09,0.83,39.92,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.079158317,2.079158317,97.92084168,0.02,0.98,1
349,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,10:30,,39.09,39.92,38.95,0.97,39.92,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.429859719,2.429859719,97.57014028,0.02,0.98,1
350,Conservado,22/09/2019,Aire libre (control),E,39,Juvenil,Juvenil interior,Juvenil 4,118,118CALJ4,553,12:30,,38.95,39.92,38.82,1.1,39.92,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.755511022,2.755511022,97.24448898,0.03,0.97,1
353,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,18:30,,126.97,127.53,126.62,0.91,127.53,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.713557594,0.713557594,99.28644241,0.01,0.99,1
354,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,21:30,,126.62,127.53,126.49,1.04,127.53,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-0.815494393,0.815494393,99.18450561,0.01,0.99,1
355,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,00:30,,126.49,127.53,126.51,1.02,127.53,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.799811809,0.799811809,99.20018819,0.01,0.99,1
356,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,04:30,,126.51,127.53,125.45,2.08,127.53,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.630988787,1.630988787,98.36901121,0.02,0.98,1
357,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,08:30,,125.45,127.53,125.91,1.62,127.53,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.270289344,1.270289344,98.72971066,0.01,0.99,1
358,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,10:30,,125.91,127.53,125.79,1.74,127.53,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.364384851,1.364384851,98.63561515,0.01,0.99,1
359,Conservado,22/09/2019,Aire libre (control),E,40,Adulto,Adulto interior,Adulto 4,118,118CALA4,553,12:30,,125.79,127.53,125.54,1.99,127.53,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.560417157,1.560417157,98.43958284,0.02,0.98,1
361,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,21:30,PI,37.3,37.3,36.62,0.68,37.3,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.8230563,1.8230563,98.1769437,0.02,0.98,1
363,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,04:30,,37.21,37.3,36.92,0.38,37.3,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.018766756,1.018766756,98.98123324,0.01,0.99,1
364,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,08:30,,36.92,37.3,36.91,0.39,37.3,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.045576408,1.045576408,98.95442359,0.01,0.99,1
365,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,10:30,,36.91,37.3,36.36,0.94,37.3,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.520107239,2.520107239,97.47989276,0.03,0.97,1
366,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,12:30,,36.36,37.3,36.81,0.49,37.3,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-1.313672922,1.313672922,98.68632708,0.01,0.99,1
367,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,15:30,,36.81,37.3,36.64,0.66,37.3,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.769436997,1.769436997,98.230563,0.02,0.98,1
368,Perturbado,27/07/2019,Helechos,A,41,Juvenil,Juvenil interior,Juvenil 1,118,118IHJ1,558,18:30,,36.64,37.3,36.59,0.71,37.3,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.903485255,1.903485255,98.09651475,0.02,0.98,1
370,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,21:30,PI,115.67,115.67,113.45,2.22,115.67,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.919253047,1.919253047,98.08074695,0.02,0.98,1
371,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,00:30,,113.45,115.67,114.77,0.9,115.67,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.77807556,0.77807556,99.22192444,0.01,0.99,1
372,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,04:30,,114.77,115.67,114.26,1.41,115.67,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.218985044,1.218985044,98.78101496,0.01,0.99,1
373,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,08:30,,114.26,115.67,114.26,1.41,115.67,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.218985044,1.218985044,98.78101496,0.01,0.99,1
374,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,10:30,,114.26,115.67,113.92,1.75,115.67,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.5129247,1.5129247,98.4870753,0.02,0.98,1
375,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,12:30,,113.92,115.67,113.99,1.68,115.67,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-1.452407712,1.452407712,98.54759229,0.01,0.99,1
376,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,15:30,,113.99,115.67,113.68,1.99,115.67,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.720411516,1.720411516,98.27958848,0.02,0.98,1
377,Perturbado,27/07/2019,Helechos,A,42,Adulto,Adulto interior,Adulto 1,118,118IHA1,558,18:30,,113.68,115.67,113.3,2.37,115.67,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-2.048932307,2.048932307,97.95106769,0.02,0.98,1
379,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,21:30,PI,36.46,36.46,36.09,0.37,36.46,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.014810752,1.014810752,98.98518925,0.01,0.99,1
381,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,04:30,,36.3,36.46,35.98,0.48,36.46,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.316511245,1.316511245,98.68348875,0.01,0.99,1
382,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,08:30,,35.98,36.46,35.95,0.51,36.46,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.398793198,1.398793198,98.6012068,0.01,0.99,1
383,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,10:30,,35.95,36.46,35.2,1.26,36.46,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-3.455842019,3.455842019,96.54415798,0.03,0.97,1
384,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,12:30,,35.2,36.46,34.95,1.51,36.46,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-4.141524959,4.141524959,95.85847504,0.04,0.96,1
385,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,15:30,,34.95,36.46,34.4,2.06,36.46,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-5.650027427,5.650027427,94.34997257,0.06,0.94,1
386,Perturbado,27/07/2019,Helechos,A,43,Juvenil,Juvenil interior,Juvenil 2,116,116IHJ2,558,18:30,,34.4,36.46,34.21,2.25,36.46,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-6.171146462,6.171146462,93.82885354,0.06,0.94,1
388,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,21:30,PI,114.47,114.47,113.72,0.75,114.47,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-0.6551935,0.6551935,99.3448065,0.01,0.99,1
392,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,10:30,,114.15,114.47,113.55,0.92,114.47,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-0.803704027,0.803704027,99.19629597,0.01,0.99,1
393,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,12:30,,113.55,114.47,112.95,1.52,114.47,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-1.327858828,1.327858828,98.67214117,0.01,0.99,1
394,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,15:30,,112.95,114.47,112.46,2.01,114.47,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.755918581,1.755918581,98.24408142,0.02,0.98,1
395,Perturbado,27/07/2019,Helechos,A,44,Adulto,Adulto interior,Adulto 2,116,116IHA2,558,18:30,,112.46,114.47,112.26,2.21,114.47,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.930636848,1.930636848,98.06936315,0.02,0.98,1
397,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,15:30,PI,43.12,43.12,42.61,0.51,43.12,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.182745826,1.182745826,98.81725417,0.01,0.99,1
398,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,18:30,,42.61,43.12,42.45,0.67,43.12,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.55380334,1.55380334,98.44619666,0.02,0.98,1
399,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,21:30,,42.45,43.12,42.03,1.09,43.12,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-2.527829314,2.527829314,97.47217069,0.03,0.97,1
400,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,00:30,,42.03,43.12,42.01,1.11,43.12,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.574211503,2.574211503,97.4257885,0.03,0.97,1
401,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,04:30,,42.01,43.12,42.03,1.09,43.12,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.527829314,2.527829314,97.47217069,0.03,0.97,1
402,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,08:30,,42.03,43.12,42,1.12,43.12,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.597402597,2.597402597,97.4025974,0.03,0.97,1
403,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,10:30,,42,43.12,41.94,1.18,43.12,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.736549165,2.736549165,97.26345083,0.03,0.97,1
404,Perturbado,18/09/2019,Helechos,A,45,Juvenil,Juvenil interior,Juvenil 3,123,123IHJ3,552,12:30,,41.94,43.12,41.75,1.37,43.12,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.177179963,3.177179963,96.82282004,0.03,0.97,1
406,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,15:30,PI,127.74,127.74,126.68,1.06,127.74,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.829810553,0.829810553,99.17018945,0.01,0.99,1
407,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,18:30,,126.68,127.74,126.43,1.31,127.74,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.025520589,1.025520589,98.97447941,0.01,0.99,1
